"clearExpiredTokens","4.0  This is handled in the authentication plugin itself","./libraries/src/User/UserHelper.php"
"getRememberCookieData","4.0  This is handled in the authentication plugin itself","./libraries/src/User/UserHelper.php"
"addUserToGroup","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/UserWrapper.php"
"getUserGroups","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/UserWrapper.php"
"removeUserFromGroup","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/UserWrapper.php"
"setUserGroups","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/UserWrapper.php"
"getProfile","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/UserWrapper.php"
"activateUser","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/UserWrapper.php"
"getUserId","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/UserWrapper.php"
"hashPassword","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/UserWrapper.php"
"verifyPassword","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/UserWrapper.php"
"getCryptedPassword","4.0","./libraries/src/User/UserWrapper.php"
"getSalt","4.0","./libraries/src/User/UserWrapper.php"
"genRandomPassword","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/UserWrapper.php"
"invalidateCookie","4.0","./libraries/src/User/UserWrapper.php"
"clearExpiredTokens","4.0","./libraries/src/User/UserWrapper.php"
"getRememberCookieData","4.0","./libraries/src/User/UserWrapper.php"
"getShortHashedUserAgent","4.0  Use `Joomla\CMS\User\UserHelper` directly","./libraries/src/User/UserWrapper.php"
"__get","4.0  Use separated version constants instead","./libraries/src/Version.php"
"allowCache","3.0","./libraries/vendor/joomla/application/src/AbstractWebApplication.php"
"setListenerFilter","Incorporate a method in your listener object such as `getEvents` to feed into the `setListener` method.","./libraries/vendor/joomla/event/src/Dispatcher.php"
"getListenerPriority","- this outer `if` is deprecated.","./libraries/vendor/joomla/event/src/Dispatcher.php"
"__construct","1.2.0","./libraries/vendor/joomla/filter/src/InputFilter.php"
"decode","This method will be removed once support for PHP 5.3 is discontinued.","./libraries/vendor/joomla/filter/src/InputFilter.php"
"getInstance","2.0  Format objects should directly implement the FormatInterface","./libraries/vendor/joomla/registry/src/AbstractRegistryFormat.php"
"getFormat","2.0  Object caching will no longer be supported","./libraries/vendor/joomla/registry/src/Factory.php"
"__construct","2.0  Object caching will no longer be supported","./libraries/vendor/joomla/registry/src/Registry.php"
"getInstance","2.0  Instantiate a new Registry instance instead","./libraries/vendor/joomla/registry/src/Registry.php"
"__construct","2.0","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"__get","2.0  Use get methods for non-deprecated properties","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"getInstance","2.0  A singleton object store will no longer be supported","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"getStores","2.0  The Storage class chain will be removed","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"initialise","2.0  In 2.0 the DispatcherInterface should be injected via the object constructor","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"get","2.0 Namespace support will be removed.}","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"set","2.0 Namespace support will be removed.}","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"has","2.0 Namespace support will be removed.}","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"clear","2.0 Namespace support will be removed.}","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"_start","2.0","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"_setCookieParams","2.0","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"_createToken","2.0  Use createToken instead","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"_setCounter","2.0  Use setCounter instead","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"_setTimers","2.0  Use setTimers instead","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"_setOptions","2.0  Use setOptions instead","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"_validate","2.0  Use validate instead","./libraries/vendor/joomla/session/Joomla/Session/Session.php"
"__construct","2.0  The Storage class chain will be removed.","./libraries/vendor/joomla/session/Joomla/Session/Storage/Apc.php"
"read","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Apc.php"
"write","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Apc.php"
"destroy","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Apc.php"
"isSupported","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Apc.php"
"__construct","2.0  The Storage class chain will be removed","./libraries/vendor/joomla/session/Joomla/Session/Storage/Database.php"
"read","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Database.php"
"write","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Database.php"
"destroy","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Database.php"
"gc","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Database.php"
"__construct","2.0  The Storage class chain will be removed","./libraries/vendor/joomla/session/Joomla/Session/Storage/Memcache.php"
"register","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Memcache.php"
"isSupported","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Memcache.php"
"__construct","2.0  The Storage class chain will be removed","./libraries/vendor/joomla/session/Joomla/Session/Storage/Memcached.php"
"register","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Memcached.php"
"isSupported","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Memcached.php"
"register","2.0  The Storage class chain will be removed","./libraries/vendor/joomla/session/Joomla/Session/Storage/None.php"
"__construct","2.0  The Storage class chain will be removed","./libraries/vendor/joomla/session/Joomla/Session/Storage/Wincache.php"
"register","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Wincache.php"
"isSupported","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Wincache.php"
"__construct","2.0  The Storage class chain will be removed","./libraries/vendor/joomla/session/Joomla/Session/Storage/Xcache.php"
"read","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Xcache.php"
"write","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Xcache.php"
"destroy","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Xcache.php"
"isSupported","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage/Xcache.php"
"__construct","2.0  The Storage class chain will be removed.","./libraries/vendor/joomla/session/Joomla/Session/Storage.php"
"getInstance","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage.php"
"register","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage.php"
"open","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage.php"
"close","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage.php"
"read","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage.php"
"write","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage.php"
"destroy","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage.php"
"gc","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage.php"
"isSupported","2.0","./libraries/vendor/joomla/session/Joomla/Session/Storage.php"
"popBeforeSmtp","Use the constant instead","./libraries/vendor/phpmailer/phpmailer/class.pop3.php"
"create","Use {@see get_handler} instead","./libraries/vendor/simplepie/simplepie/library/SimplePie/Cache.php"
"__construct","Use DOMDocument instead!","./libraries/vendor/simplepie/simplepie/library/SimplePie/Decode/HTML/Entities.php"
"native_embed","Use the second parameter to {@see embed} instead","./libraries/vendor/simplepie/simplepie/library/SimplePie/Enclosure.php"
"get_element","Use DOMDocument instead (parsing HTML with regex is bad!)","./libraries/vendor/simplepie/simplepie/library/SimplePie/Misc.php"
"entities_decode","Use DOMDocument instead","./libraries/vendor/simplepie/simplepie/library/SimplePie/Misc.php"
"checkIPv6","Use {@see SimplePie_Net_IPv6::check_ipv6()} instead","./libraries/vendor/simplepie/simplepie/library/SimplePie/Net/IPv6.php"
"set_cache_class","Use {@see get_registry()} instead","./libraries/vendor/simplepie/simplepie/library/SimplePie.php"
"set_favicon_handler","Use your own favicon handling instead","./libraries/vendor/simplepie/simplepie/library/SimplePie.php"
"get_favicon","Use your own favicon handling instead","./libraries/vendor/simplepie/simplepie/library/SimplePie.php"
"unescapeSingleQuotedString","since version 2.5, to be removed in 3.0","./libraries/vendor/symfony/yaml/Unescaper.php"
